"","公司代號","Profit_this_year_3","Profit_last_year_4","Profit_last_year_3","股東配發s盈餘分配之現金股利元股","Profit_this_year_4_P","DivideRatio","DividendPredict","收盤價","InterestRatePercent"
"500","3021",1.21,1.3,1.12,0.75,1.40446428571429,0.576923076923077,0.810267857142857,"15.70",0.0516094176524113
"501","3022",2.74,2.87,2.15,1,3.65758139534884,0.348432055749129,1.27441860465116,"53.40",0.023865516941033
"502","3023",6.22,6.26,5.26,4.5,7.40250950570342,0.718849840255591,5.3212927756654,"126.50",0.0420655555388569
"503","3024",0.25,0.53,0.13,0.32,1.01923076923077,0.60377358490566,0.615384615384615,"8.23",0.0747733433031124
"504","3025",0.38,0.02,-0.24,0,-0.0316666666666667,0,0,"22.90",0
"505","3026",5.57,17.61,16.63,9,5.89823812387252,0.511073253833049,3.01443174984967,"119.00",0.0253313592424342
"506","3027",-0.2,1.67,-0.55,0,0.607272727272727,0,0,"8.22",0
"507","3028",1.01,1.9,1.58,1.7,1.21455696202532,0.894736842105263,1.08670886075949,"21.20",0.0512598519226176
"508","3029",1.92,2.06,1.5,1.5,2.6368,0.728155339805825,1.92,"30.70",0.0625407166123779
"509","3030",3.11,4.51,3.64,3.7,3.85332417582418,0.82039911308204,3.16126373626374,"54.00",0.058541921041921
"510","3031",0.98,0.58,0.4,0.52,1.421,0.896551724137931,1.274,"16.60",0.0767469879518072
"511","3032",1.91,3.7,3.04,2.25,2.32467105263158,0.608108108108108,1.41365131578947,"28.35",0.0498642439431913
"512","3033",0.63,1.83,1.68,1.024171,0.68625,0.559656284153005,0.384064125,"17.85",0.0215161974789916
"513","3034",10.07,10.5,7.13,8.8,14.8295932678822,0.838095238095238,12.4286115007013,"215.50",0.0576733712329525
"514","3035",1.2,1.06,0.74,0.2,1.71891891891892,0.188679245283019,0.324324324324324,"59.00",0.00549702244617499
"515","3036",3.13,5.02,3.96,2.36,3.96782828282828,0.470119521912351,1.86535353535354,"42.15",0.0442551253939154
"516","3037",1.5,1.15,0.64,0.8,2.6953125,0.695652173913044,1.875,"42.50",0.0441176470588235
"517","3038",1.52,0.71,0.58,0.5,1.86068965517241,0.704225352112676,1.31034482758621,"17.60",0.0744514106583072
"518","3040",1.05,1.31,0.97,2,1.4180412371134,1.52671755725191,2.16494845360825,"29.00",0.0746533949520085
"519","3041",-1.31,-2.58,-1.61,0,-2.09925465838509,0,0,"17.75",0
"520","3042",1.45,2.08,1.43,2,2.10909090909091,0.961538461538461,2.02797202797203,"47.30",0.0428746728958145
"521","3043",0.47,-0.01,0,0,-Inf,0,NA,"1.75",NA
"522","3044",8.32,9.4,6.61,5.9,11.8317700453858,0.627659574468085,7.42632375189107,"126.00",0.0589390773959609
"523","3045",3.46,5.01,3.88,5.54897,4.46768041237113,1.10757884231537,4.94830829896907,"112.50",0.0439849626575029
"524","3046",0.07,-0.19,-0.35,0.3,0.038,-1.57894736842105,-0.06,"16.70",-0.00359281437125749
"525","3047",0.31,-0.15,-0.42,0,0.110714285714286,0,0,"10.50",0
"526","3048",1.26,1.09,0.73,0.7,1.8813698630137,0.642201834862385,1.20821917808219,"19.55",0.0618014924850226
"527","3049",1.08,0.25,0.29,0,0.931034482758621,0,0,"13.55",0
"528","3050",0.87,0.41,0.39,0.3,0.914615384615384,0.731707317073171,0.669230769230769,"11.70",0.0571992110453649
"529","3051",-0.48,-0.32,-0.03,0,-5.12,0,0,"3.15",0
"530","3052",-0.27,-0.68,-0.5,0,-0.3672,0,0,"12.15",0
"531","3054",0.08,0.01,-0.1,0,-0.008,0,0,"27.55",0
"532","3055",-0.26,0.85,0.52,1,-0.425,1.17647058823529,-0.5,"30.60",-0.0163398692810458
"533","3056",2.05,1.46,1.62,1.5,1.84753086419753,1.02739726027397,1.89814814814815,"31.95",0.0594099576885179
"534","3057",-1.41,-0.4,-0.06,0,-9.4,0,0,"7.55",0
"535","3058",-0.22,-0.94,-0.36,0,-0.574444444444444,0,0,"7.13",0
"536","3059",0.3,0.48,0.4,0.5,0.36,1.04166666666667,0.375,"23.85",0.0157232704402516
"537","3060",-2.18,-2.39,-1.5,0,-3.47346666666667,0,0,"13.40",0
"538","3062",0.14,0.51,0.38,0.4,0.187894736842105,0.784313725490196,0.147368421052632,"18.15",0.00811947223430477
"539","3090",2.92,8.56,7.44,6.5,3.35956989247312,0.759345794392523,2.5510752688172,"53.40",0.0477729451089364
"540","3094",0.3,0.44,0.38,0.4,0.347368421052632,0.909090909090909,0.315789473684211,"18.30",0.0172562553925798
"541","3130",6.66,8.51,6.86,8.51,8.26189504373178,1,8.26189504373178,"160.00",0.0516368440233236
"542","3149",-0.12,-0.64,-0.15,0,-0.512,0,0,"9.23",0
"543","3164",0.69,1.78,1.5,1.5,0.8188,0.842696629213483,0.69,"24.75",0.0278787878787879
"544","3167",1.56,5.42,4.42,3.5,1.91294117647059,0.645756457564576,1.23529411764706,"42.50",0.0290657439446367
"545","3189",-4.54,0.78,0.78,1.5,-4.54,1.92307692307692,-8.73076923076923,"51.00",-0.171191553544495
"546","3209",1.24,1.25,1.02,1,1.51960784313725,0.8,1.2156862745098,"20.65",0.0588710060295305
"547","3229",-1.03,-0.77,-0.38,0,-2.08710526315789,0,0,"13.65",0
"548","3231",1.4,1.76,1,1.48793283,2.464,0.845416380681818,2.083105962,"28.30",0.0736079845229682
"549","3257",0.83,1.63,1.45,1.5,0.933034482758621,0.920245398773006,0.858620689655172,"58.00",0.0148038049940547
"550","3266",0.62,0.3,0.49,0.5,0.379591836734694,1.66666666666667,0.63265306122449,"15.50",0.0408163265306122
"551","3296",0.28,1.01,0.3,0.57,0.942666666666667,0.564356435643564,0.532,"14.75",0.0360677966101695
"552","3305",1.42,0.35,0.24,0.5,2.07083333333333,1.42857142857143,2.95833333333333,"25.00",0.118333333333333
"553","3308",-0.64,-1.57,-1.24,0,-0.810322580645161,0,0,"5.99",0
"554","3311",-0.27,-0.19,-0.3,0,-0.171,0,0,"26.25",0
"555","3312",1.03,1.28,1.06,0.6,1.24377358490566,0.46875,0.583018867924528,"16.20",0.0359888190076869
"556","3321",-3.58,-3.84,-2.55,0,-5.39105882352941,0,0,"14.55",0
"557","3338",2.46,1.8,1.07,1.2,4.13831775700935,0.666666666666667,2.7588785046729,"94.20",0.0292874575867611
"558","3346",-0.06,3.02,1.95,1.66,-0.0929230769230769,0.549668874172185,-0.0510769230769231,"30.50",-0.00167465321563682
"559","3356",0.67,0.77,0.76,0,0.678815789473684,0,0,"29.80",0
"560","3376",4.97,6.67,4.29,2,7.72724941724942,0.299850074962519,2.31701631701632,"133.00",0.0174211753159122
"561","3380",0.32,-0.17,-0.4,0,0.136,0,0,"23.20",0
"562","3383",-3.23,-1.11,-0.71,0,-5.04971830985916,0,0,"4.36",0
"563","3406",15.13,9.38,6.47,3.5,21.9349922720247,0.373134328358209,8.18469860896445,"579.00",0.0141359216044291
"564","3413",4.54,14.06,11.52,7,5.54100694444444,0.497866287339972,2.75868055555556,"180.00",0.0153260030864198
"565","3416",2.59,2.84,1.88,2,3.91255319148936,0.704225352112676,2.75531914893617,"55.10",0.0500057921767
"566","3419",-0.22,0.59,0.39,0,-0.332820512820513,0,0,"18.10",0
"567","3432",0.82,4.2,3.93,0,0.876335877862595,0,0,"13.20",0
"568","3437",-1.21,-2.68,-1.91,0,-1.69780104712042,0,0,"17.65",0
"569","3443",2.67,7.37,5.31,5,3.70581920903955,0.67842605156038,2.51412429378531,"243.00",0.0103461905094046
"570","3450",1.33,4.09,3.42,3,1.59055555555556,0.733496332518337,1.16666666666667,"67.70",0.017232890201871
"571","3454",3.07,3.92,2.96,2.5,4.06567567567568,0.637755102040816,2.59290540540541,"92.80",0.0279407910065238
"572","3481",-1.06,0.22,0.29,0.06,-0.804137931034483,0.272727272727273,-0.219310344827586,"8.18",-0.0268105556023944
"573","3494",-0.84,-1.6,-0.97,0,-1.38556701030928,0,0,"4.94",0
"574","3501",3.66,5.99,4.82,3.5,4.54842323651452,0.584307178631052,2.65767634854772,"50.30",0.0528365079234139
"575","3504",0.45,1.57,1.51,0.5,0.467880794701987,0.318471337579618,0.149006622516556,"82.20",0.00181273263402137
"576","3515",3.35,4.91,4.1,4,4.01182926829268,0.814663951120163,3.26829268292683,"78.00",0.0419011882426517
"577","3518",-1.14,-4.27,-3.16,0,-1.54044303797468,0,0,"38.45",0
"578","3528",2.02,2.71,2.15,2.5,2.54613953488372,0.922509225092251,2.34883720930233,"38.05",0.061730281453412
"579","3530",1.27,2.17,1.17,2,2.35547008547009,0.921658986175115,2.17094017094017,"110.00",0.0197358197358197
"580","3532",5.02,9.41,6.38,9,7.4041065830721,0.956429330499469,7.08150470219436,"116.50",0.0607854480875052
"581","3533",14.28,17.21,12.04,8.7,20.4118604651163,0.505520046484602,10.3186046511628,"324.00",0.0318475452196382
"582","3535",2.34,1.07,0.5,0,5.0076,0,0,"22.45",0
"583","3536",-0.83,-0.62,-0.4,0,-1.2865,0,0,"4.24",0
"584","3545",-0.84,-8.66,0.66,0,11.0218181818182,0,0,"23.75",0
"585","3550",0.25,1.37,1.12,1,0.305803571428571,0.72992700729927,0.223214285714286,"14.65",0.015236470014627
"586","3557",0.26,0,-0.39,0,0,NA,NA,"38.30",NA
"587","3563",18.02,30.43,22.4,27,24.4798482142857,0.887282287216563,21.7205357142857,"403.00",0.0538971109535626
"588","3576",-1.08,-0.34,-1.87,0,-0.196363636363636,0,0,"7.50",0
"589","3583",3.55,5.16,3.02,2.5,6.06556291390728,0.484496124031008,2.9387417218543,"64.30",0.0457036037613422
"590","3588",0.3,0.8,0.75,0.5,0.32,0.625,0.2,"31.30",0.00638977635782748
"591","3591",0.03,0.3,0.34,0,0.0264705882352941,0,0,"12.90",0
"592","3593",-2.54,-2.32,-1.67,0,-3.52862275449102,0,0,"8.52",0
"593","3596",5.52,4.61,3.53,3,7.20883852691218,0.650759219088937,4.69121813031161,"92.00",0.0509915014164306
"594","3605",1.99,1.92,1.34,0.7,2.85134328358209,0.364583333333333,1.03955223880597,"30.70",0.0338616364431912
"595","3607",-0.75,-6.89,-5.06,0,-1.02124505928854,0,0,"16.90",0
"596","3617",7.29,7.22,6.4,5.3,8.22403125,0.734072022160665,6.03703125,"112.50",0.0536625
"597","3622",0.72,0.79,0.87,0.5,0.653793103448276,0.632911392405063,0.413793103448276,"21.65",0.0191128454248626
"598","3645",0.75,3.2,2.53,1.5,0.948616600790514,0.46875,0.444664031620553,"52.40",0.00848595480191896
"599","3653",4.75,4.61,3.39,3.6,6.4594395280236,0.780911062906725,5.04424778761062,"233.00",0.0216491321356679
"600","3661",4.86,4.22,5.31,1.51633083,3.86237288135593,0.359320101895735,1.38782821728814,"229.00",0.00606038522833247
"601","3665",11.46,11.86,8.02,7.5,16.9470822942643,0.632377740303541,10.716957605985,"224.00",0.0478435607410046
"602","3669",0.22,0.5,0.23,0.4,0.478260869565217,0.8,0.382608695652174,"16.45",0.0232588872736884
"603","3673",0.76,0.55,0.08,0,5.225,0,0,"56.60",0
"604","3679",3.73,3.35,1.93,3,6.47435233160622,0.895522388059702,5.7979274611399,"70.50",0.0822401058317716
"605","3682",-0.91,-0.77,-0.52,0,-1.3475,0,0,"7.18",0
"606","3686",-0.19,-5.28,-2.29,0,-0.438078602620087,0,0,"4.12",0
"607","3694",-0.85,-0.81,-0.31,0,-2.22096774193548,0,0,"17.95",0
"608","3698",0.08,0.1,0.24,0.0572,0.0333333333333333,0.572,0.0190666666666667,"18.00",0.00105925925925926
"609","3701",0.25,1.29,0.79,0,0.408227848101266,0,0,"13.90",0
"610","3702",2.81,4.22,3.27,2.7,3.62636085626911,0.639810426540284,2.32018348623853,"39.15",0.0592639460086471
"611","3703",0.3,2.36,2.13,0.9,0.332394366197183,0.38135593220339,0.126760563380282,"13.35",0.00949517328691249
"612","3704",0.7,-1.38,-1.25,0,0.7728,0,0,"20.25",0
"613","3705",1.91,2.64,2,2.2,2.5212,0.833333333333333,2.101,"42.90",0.048974358974359
"614","3706",1.75,3.58,2.84,1.5,2.20598591549296,0.418994413407821,0.924295774647887,"28.95",0.0319273151864555
"615","3708",5.03,11.22,7.83,5,7.20773946360153,0.445632798573975,3.21200510855683,"82.70",0.0388392395230572
"616","3711",2.46,5.95,4.67,2.5,3.13426124197002,0.420168067226891,1.3169164882227,"81.80",0.0160992235724046
"617","3712",-0.9,-1.24,NA,0,NA,0,NA,"20.50",NA
"618","4104",3.12,3.53,2.66,3,4.14045112781955,0.84985835694051,3.5187969924812,"53.50",0.0657719064015178
"619","4106",0.68,1.24,0.88,0.65,0.958181818181818,0.524193548387097,0.502272727272727,"24.10",0.0208411920030177
"620","4108",-0.58,-1.12,-0.61,0,-1.06491803278689,0,0,"17.80",0
"621","4119",6.06,5.63,4.24,4.2,8.04665094339622,0.746003552397869,6.00283018867925,"106.00",0.0566304734781061
"622","4133",0.02,0.76,0.51,0.6,0.0298039215686275,0.789473684210526,0.0235294117647059,"25.70",0.000915541313801785
"623","4137",13.27,15.4,11.38,12,17.9576449912127,0.779220779220779,13.9929701230228,"238.50",0.0586707342684396
"624","4141",-2.77,0.61,-0.26,0,6.49884615384615,0,0,"14.45",0
"625","4142",-0.88,-2.59,-1.11,0,-2.05333333333333,0,0,"24.50",0
"626","4144",0.95,1.75,1.62,0.525,1.02623456790123,0.3,0.30787037037037,"29.00",0.0106162196679438
"627","4148",0.54,4.76,4.33,2.4,0.593625866050808,0.504201680672269,0.299307159353349,"43.75",0.00684130649950511
"628","4155",1.27,2.15,1.61,2.25,1.69596273291925,1.04651162790698,1.77484472049689,"32.90",0.0539466480394193
"629","4164",2.28,2.32,1.71,1.8,3.09333333333333,0.775862068965517,2.4,"40.00",0.06
"630","4190",5.3,9.02,6.58,4.5,7.26534954407295,0.498891352549889,3.62462006079027,"124.00",0.029230806941857
"631","4306",0.08,1.11,0.72,0.5,0.123333333333333,0.45045045045045,0.0555555555555556,"12.55",0.00442673749446658
"632","4414",0.18,-1.82,-0.2,0,1.638,0,0,"12.00",0
"633","4426",2.09,2.07,1.65,0.36,2.622,0.173913043478261,0.456,"47.30",0.00964059196617336
"634","4438",9.59,7.43,7.24,6,9.84167127071823,0.807537012113055,7.9475138121547,"151.00",0.052632541802349
"635","4439",13.2,11.45,NA,0,NA,0,NA,"180.00",NA
"636","4526",0.49,1.23,0.86,0.3,0.700813953488372,0.24390243902439,0.17093023255814,"16.90",0.0101142149442686
"637","4532",1.11,2.2,1.75,1.2,1.39542857142857,0.545454545454545,0.761142857142857,"23.10",0.0329499072356215
"638","4536",8.13,9.31,6.81,5.5,11.1145814977974,0.590762620837809,6.56607929515418,"140.00",0.0469005663939585
"639","4540",-0.25,6.93,6.05,3.6,-0.286363636363636,0.51948051948052,-0.148760330578512,"51.50",-0.00288855010832063
"640","4545",-0.02,-0.74,-1.03,0,-0.014368932038835,0,0,"25.35",0
"641","4551",5.64,6.1,4.21,3.1,8.17197149643705,0.508196721311475,4.15296912114014,"171.00",0.0242863691294745
"642","4552",2.28,7.7,6.46,2.3,2.71764705882353,0.298701298701299,0.811764705882353,"41.90",0.0193738593289344
"643","4555",0.62,2.49,2.03,2,0.760492610837439,0.803212851405622,0.610837438423645,"49.70",0.0122904917187856
"644","4557",4.34,5.19,3.34,5,6.74389221556886,0.963391136801541,6.49700598802395,"70.60",0.0920255805669115
"645","4560",2.97,4.76,3.73,2.8,3.79013404825737,0.588235294117647,2.22949061662198,"51.70",0.0431236096058411
"646","4562",0.01,2.21,1.75,1.5,0.0126285714285714,0.678733031674208,0.00857142857142857,"24.25",0.000353460972017673
"647","4564",2.55,3.24,2.15,2.5,3.84279069767442,0.771604938271605,2.96511627906977,"42.10",0.0704303154173341
"648","4566",2.97,3.33,2.95,2,3.35257627118644,0.600600600600601,2.0135593220339,"50.70",0.0397151740046134
"649","4571",4.27,5.22,NA,1.1,NA,0.210727969348659,NA,"70.30",NA
"650","4572",5.85,8.01,NA,3.23333334,NA,0.40366208988764,NA,"126.50",NA
"651","4576",0.34,2.39,NA,0.8,NA,0.334728033472803,NA,"82.80",NA
"652","4720",0.41,0.35,0.18,0.15,0.797222222222222,0.428571428571429,0.341666666666667,"13.95",0.0244922341696535
"653","4722",1.97,2.54,2.07,1.8,2.41729468599034,0.708661417322835,1.71304347826087,"27.70",0.0618427248469628
"654","4725",-2.94,1.14,1.11,0,-3.01945945945946,0,0,"12.40",0
"655","4737",0.89,2.23,1.16,2,1.71094827586207,0.896860986547085,1.53448275862069,"82.00",0.018713204373423
"656","4739",1.03,4.63,4.21,3.202947,1.13275534441805,0.69178120950324,0.783618862232779,"76.10",0.0102972255221127
"657","4746",0.86,1.85,0.78,0.5,2.03974358974359,0.27027027027027,0.551282051282051,"41.35",0.0133320931386228
"658","4755",2.63,4.38,3.2,2.7,3.5998125,0.616438356164384,2.2190625,"48.85",0.0454260491299898
"659","4763",4.5,4.85,3.43,4,6.36297376093294,0.824742268041237,5.24781341107872,"127.00",0.0413213654415647
"660","4764",2.3,8.06,6.13,5,3.02414355628059,0.620347394540943,1.87601957585644,"68.60",0.027347224137849
"661","4766",7.4,6.15,4.86,5,9.3641975308642,0.813008130081301,7.61316872427984,"151.00",0.050418335922383
"662","4807",-4.68,5.41,4.82,4,-5.25286307053942,0.739371534195933,-3.88381742738589,"30.30",-0.128178792983033
"663","4904",2.03,2.88,2.38,3.75,2.45647058823529,1.30208333333333,3.19852941176471,"72.30",0.0442396875762753
"664","4906",0.8,-0.07,-0.11,0,0.509090909090909,0,0,"25.25",0
"665","4912",2.97,9.67,5.04,2.5,5.69839285714286,0.258531540847983,1.47321428571429,"108.50",0.0135780118499013
"666","4915",3.45,4.12,3.06,2.4,4.64509803921569,0.58252427184466,2.70588235294118,"63.70",0.0424785298734879
"667","4916",3.64,3.06,2.47,2.5,4.50947368421053,0.816993464052288,3.68421052631579,"34.10",0.108041364408088
"668","4919",1.88,3.42,2.68,2.5,2.39910447761194,0.730994152046784,1.75373134328358,"47.20",0.0371553250695674
"669","4927",4.24,5.45,3.9,2.556,5.92512820512821,0.468990825688073,2.77883076923077,"46.30",0.0600179431799302
"670","4930",0.58,-1.48,-1.15,0,0.746434782608696,0,0,"10.90",0
"671","4934",-0.25,-5.17,-3.33,0,-0.388138138138138,0,0,"6.85",0
"672","4935",1.7,1.29,1.04,0.8,2.10865384615385,0.62015503875969,1.30769230769231,"121.50",0.0107628996517885
"673","4938",4.25,4.25,3,3.5,6.02083333333333,0.823529411764706,4.95833333333333,"68.20",0.072702834799609
"674","4942",3.43,4.5,3.49,2.5,4.42263610315186,0.555555555555556,2.45702005730659,"41.20",0.0596364091579269
"675","4943",1.73,8.28,6.04,5.5,2.37158940397351,0.664251207729469,1.57533112582781,"172.00",0.00915890189434776
"676","4952",1.81,2.61,2.13,2.26,2.21788732394366,0.865900383141762,1.92046948356808,"33.45",0.0574131385222145
"677","4956",-0.73,-0.77,0.13,0,4.32384615384615,0,0,"14.10",0
"678","4958",5.78,10.5,6.07,4.459774,9.99835255354201,0.424740380952381,4.24670407248764,"147.00",0.0288891433502561
"679","4960",-0.97,-0.98,-0.77,0,-1.23454545454545,0,0,"7.42",0
"680","4961",1.63,2.43,2.03,1.3,1.95118226600985,0.534979423868313,1.04384236453202,"37.10",0.0281359127906205
"681","4967",0.51,3.04,2.74,2,0.565839416058394,0.657894736842105,0.372262773722628,"30.60",0.0121654501216545
"682","4968",2.4,2.93,2.28,1.492018,3.08421052631579,0.509221160409556,1.57054526315789,"183.00",0.00858221455277538
"683","4976",-0.44,0.44,0.42,0,-0.460952380952381,0,0,"28.45",0
"684","4977",3.23,4.5,3.78,3.5,3.8452380952381,0.777777777777778,2.99074074074074,"103.00",0.0290363178712693
"685","4989",0.34,1.88,1.5,1.6,0.426133333333333,0.851063829787234,0.362666666666667,"23.95",0.015142658315936
"686","4994",3.34,-2.6,-1.71,0,5.07836257309942,0,0,"85.10",0
"687","4999",1.93,6.33,4.63,3.2,2.63863930885529,0.505529225908373,1.33390928725702,"43.50",0.0306645813162533
"688","5007",2.18,3.8,2.93,3,2.82730375426621,0.789473684210526,2.2320819112628,"52.10",0.0428422631720307
"689","5203",3.44,3.88,2.93,3,4.55535836177474,0.77319587628866,3.5221843003413,"111.00",0.0317313900931648
"690","5215",3.52,3.4,2.71,2.5,4.41623616236162,0.735294117647059,3.24723247232472,"62.20",0.0522063098444489
"691","5225",5.54,4.05,2.15,1.3,10.4358139534884,0.320987654320988,3.34976744186047,"52.50",0.0638050941306755
"692","5234",4.65,6.38,4.5,5,6.59266666666667,0.783699059561129,5.16666666666667,"90.50",0.0570902394106814
"693","5243",2.38,2.14,1.4,1.5,3.638,0.700934579439252,2.55,"36.70",0.0694822888283379
"694","5258",-1.86,-4.97,-0.49,0,-18.8657142857143,0,0,"29.95",0
"695","5264",-1.54,-4.13,-5.33,1,-1.19328330206379,-0.242130750605327,0.288930581613508,"46.40",0.0062269521899463
"696","5269",12.06,15.93,10.63,12,18.0729821260583,0.753295668549906,13.6142991533396,"632.00",0.0215416125843981
"697","5283",9.32,12.13,10.35,9,10.9228599033816,0.741962077493817,8.10434782608696,"108.00",0.0750402576489533
"698","5284",2.28,3.74,3.21,2.6,2.65644859813084,0.695187165775401,1.84672897196262,"48.80",0.0378428068025126
"699","5285",2.29,4.54,3.75,3.6,2.77242666666667,0.79295154185022,2.1984,"71.10",0.0309198312236287
"700","5288",7,8.35,5.8,5,10.0775862068966,0.598802395209581,6.03448275862069,"121.00",0.0498717583357082
"701","5305",1.24,2.8,2.03,2.2,1.71034482758621,0.785714285714286,1.34384236453202,"39.60",0.0339354132457581
"702","5388",2.78,3.32,2.07,2.5,4.45874396135266,0.753012048192771,3.35748792270531,"77.00",0.0436037392559132
"703","5434",7.26,7.73,5.55,5.3,10.1116756756757,0.685640362225097,6.93297297297297,"105.00",0.066028314028314
"704","5469",4.8,3.55,2.78,1,6.1294964028777,0.28169014084507,1.72661870503597,"43.25",0.0399218197696178
"705","5471",1.54,2.02,1.67,1.48,1.86275449101796,0.732673267326733,1.36479041916168,"33.20",0.0411081451554722
"706","5484",-1.02,-1.59,-1.16,0,-1.39810344827586,0,0,"8.73",0
"707","5515",0.47,0.62,0.49,0.5,0.59469387755102,0.806451612903226,0.479591836734694,"10.70",0.0448216669845508
"708","5519",2.01,2.41,0.93,1,5.20870967741935,0.4149377593361,2.16129032258064,"16.45",0.131385429944112
"709","5521",-0.02,-0.2,-0.22,0,-0.0181818181818182,0,0,"9.26",0
"710","5522",2.59,2.42,2.05,3,3.05746341463415,1.2396694214876,3.79024390243902,"40.05",0.0946378003105874
"711","5525",1.22,4.31,2.64,2,1.99174242424242,0.464037122969838,0.924242424242424,"23.30",0.0396670568344388
"712","5531",-0.9,0.17,0.21,0,-0.728571428571429,0,0,"10.75",0
"713","5533",0.37,0.82,0.75,0.7,0.404533333333333,0.853658536585366,0.345333333333333,"16.20",0.0213168724279835
"714","5534",7.48,14.34,12.38,7,8.66423263327948,0.488145048814505,4.22940226171244,"82.60",0.051203417212015
"715","5538",1.85,3.19,2.81,2,2.10017793594306,0.626959247648903,1.31672597864769,"32.20",0.0408921111381269
"716","5607",2.92,1.3,1.17,0.4,3.24444444444444,0.307692307692308,0.998290598290598,"25.85",0.0386185918100812
"717","5608",-0.78,-0.54,-0.37,0,-1.13837837837838,0,0,"8.10",0
"718","5706",2.77,2.72,2.11,1.61,3.57080568720379,0.591911764705882,2.1136018957346,"40.00",0.0528400473933649
"719","5871",8.65,10.37,7.78,4.2,11.5296272493573,0.405014464802314,4.66966580976864,"136.50",0.034210005932371
"720","5906",0.19,0.3,-0.66,0,-0.0863636363636364,0,0,"23.50",0
"721","5907",1.47,2.71,1.69,1.75,2.35721893491124,0.645756457564576,1.52218934911243,"28.00",0.0543639053254438
"722","6108",2.14,3.47,2.89,2.5,2.56948096885813,0.720461095100865,1.85121107266436,"26.05",0.07106376478558
"723","6112",2.17,2.86,2.07,1.5,2.99816425120773,0.524475524475524,1.57246376811594,"34.40",0.045711156049882
"724","6115",2.46,2.81,2.03,2.5,3.40522167487685,0.889679715302491,3.02955665024631,"43.70",0.0693262391360711
"725","6116",0.26,0.32,0.69,0.3,0.120579710144928,0.9375,0.11304347826087,"8.01",0.0141127937903707
"726","6117",-1.49,-2.15,-1.35,0,-2.37296296296296,0,0,"13.60",0
"727","6120",-0.03,0.48,0.59,0.20362641,-0.0244067796610169,0.4242216875,-0.0103538852542373,"16.65",-0.000621854970224462
"728","6128",2.08,0.36,-0.54,2,-1.38666666666667,5.55555555555556,-7.7037037037037,"30.90",-0.249310799472612
"729","6131",-0.39,-8.4,-8.09,0,-0.404944375772559,0,0,"3.60",0
"730","6133",0.26,0.12,0.08,0.1290128,0.39,1.07510666666667,0.4192916,"8.26",0.0507616949152542
"731","6136",0.74,0.75,0.8,1.34,0.69375,1.78666666666667,1.2395,"20.00",0.061975
"732","6139",1.95,2.41,1.71,1.5,2.74824561403509,0.622406639004149,1.71052631578947,"31.35",0.0545622429278939
"733","6141",1,-0.68,0.16,0.1,-4.25,-0.147058823529412,0.625,"21.15",0.0295508274231678
"734","6142",-0.92,-0.82,-0.5,0,-1.5088,0,0,"7.67",0
"735","6152",-0.1,-3.54,-1.91,0,-0.185340314136126,0,0,"7.25",0
"736","6153",0.9,2.08,0.96,0.3,1.95,0.144230769230769,0.28125,"36.70",0.00766348773841962
"737","6155",1.02,1.48,1.36,1,1.11,0.675675675675676,0.75,"29.05",0.0258175559380379
"738","6164",-0.27,0.22,0.05,0.1,-1.188,0.454545454545455,-0.54,"7.06",-0.0764872521246459
"739","6165",-0.32,-0.09,0.06,0,0.48,0,0,"17.90",0
"740","6166",1.47,1.12,0.59,1.1,2.79050847457627,0.982142857142857,2.7406779661017,"48.50",0.0565088240433339
"741","6168",0.17,1.15,0.72,1,0.271527777777778,0.869565217391304,0.236111111111111,"13.50",0.0174897119341564
"742","6172",0.29,0.37,0.19,0,0.564736842105263,0,0,"18.90",0
"743","6176",10.98,10.83,7,7,16.9876285714286,0.646352723915051,10.98,"119.50",0.0918828451882845
"744","6177",3.16,0.2,-0.49,0.5,-1.28979591836735,2.5,-3.22448979591837,"28.65",-0.112547636855789
"745","6183",1.44,1.87,1.51,1.66,1.78331125827815,0.887700534759358,1.58304635761589,"37.10",0.0426697131432855
"746","6184",2.62,2.37,1.73,1.38,3.5892485549133,0.582278481012658,2.08994219653179,"40.10",0.052118259265132
"747","6189",2.33,2.92,2.27,2.63,2.99718061674009,0.900684931506849,2.6995154185022,"34.95",0.0772393538913363
"748","6191",1.48,1.1,0.81,0.3,2.00987654320988,0.272727272727273,0.548148148148148,"17.10",0.0320554472601256
"749","6192",5.88,6.95,5.05,3.3,8.09227722772277,0.474820143884892,3.84237623762376,"80.20",0.0479099281499222
"750","6196",2.89,4.4,4.04,3,3.14752475247525,0.681818181818182,2.1460396039604,"85.10",0.0252178566857861
"751","6197",2.17,2.18,1.71,1.35,2.76643274853801,0.619266055045872,1.71315789473684,"32.40",0.0528752436647173
"752","6201",2.38,2.95,1.6,2.7,4.388125,0.915254237288136,4.01625,"35.20",0.114098011363636
"753","6202",3.01,4.7,3.54,4.208,3.99632768361582,0.89531914893617,3.57798870056497,"69.50",0.0514818518066902
"754","6205",1.42,2.01,1.68,1.5,1.69892857142857,0.746268656716418,1.26785714285714,"25.85",0.0490466979828682
"755","6206",4.05,5.6,4.65,4.5,4.87741935483871,0.803571428571429,3.91935483870968,"73.10",0.0536163452627863
"756","6209",-0.71,-0.45,-0.13,0,-2.45769230769231,0,0,"31.05",0
"757","6213",5.94,5.86,4.12,3.8,8.44864077669903,0.648464163822526,5.47864077669903,"130.00",0.0421433905899925
