公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
6581 - 鋼聯,董事會通過,1,107/03/07,107/06/19,"343,346,749","763,925,022","1,030,979,578","435,680,333",5.35,0,"595,299,245",0,0,0,新台幣                 10.0000元
6582 - 申豐,董事會通過,1,107/03/16,107/06/29,"571,408,329","345,096,177","903,044,477","538,119,983",3.5,0,"364,924,494",0,0,0,新台幣                 10.0000元
6591 - 動力-KY,董事會通過,1,107/03/19,107/06/22,"109,210,778","86,422,387","179,122,353","131,716,353",2,0,"47,406,000",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
6605 - 帝寶工業,董事會通過,1,107/03/22,107/06/22,"5,226,064,243","1,002,196,865","6,063,225,813","5,648,684,820",2.5,0,"414,540,993",0,0,0,新台幣                 10.0000元
6625 - 必應,董事會通過,1,107/03/21,107/06/20,"701,433","41,751,553","36,971,757","3,171,237",0.5,0,"16,900,260",0.5,0,"1,690,026",新台幣                 10.0000元
8011 - 台通,董事會通過,1,107/04/23,107/06/11,"187,060,142","40,683,491","223,893,995","223,893,995",0,0,0,0,0,0,新台幣                 10.0000元
8016 - 矽創電子,董事會通過,1,107/03/15,107/06/27,"1,278,290,385","873,157,553","1,863,965,205","1,201,118,344",5.5,0,"662,846,861",0,0,0,新台幣                 10.0000元
8021 - 尖點,董事會通過,1,107/02/23,107/06/14,"1,009,519,725","236,417,477","1,210,260,715","1,147,069,397",0.4,0,"63,191,318",0,0,0,新台幣                 10.0000元
8033 - 雷虎科技,董事會通過,1,107/03/29,107/06/20,"-496,872,774","-88,526,633","-534,190,435",0,0,0,0,0,0,0,新台幣                 10.0000元
8039 - 台虹科技,董事會通過,1,107/04/17,107/05/29,"2,091,113,365","734,588,582","2,772,270,956","2,249,471,726",2.5,0,"522,799,230",0,0,0,新台幣                 10.0000元
8046 - 南電,董事會通過,1,107/03/23,107/06/12,"493,878,869","-1,958,113,206",0,0,0,0.5,"323,082,744",0,0,0,新台幣                 10.0000元
8070 - 長華電材,董事會通過,1,107/03/14,107/05/09,"799,469,153","871,501,521","1,575,940,689","873,261,382",11,0,"702,679,307",0,0,0,新台幣                 10.0000元
8072 - 陞泰,董事會通過,1,107/03/21,107/06/13,"554,968,701","-22,457,668","532,185,147","492,185,147",0.5,0,"40,000,000",0,0,0,新台幣                 10.0000元
8081 - 致新,董事會通過,1,107/03/21,107/06/12,"719,738,195","317,201,440","998,896,807","705,911,761",3.4,1.1,"387,774,324",0,0,0,新台幣                 10.0000元
8101 - 華冠通訊,董事會通過,1,107/03/28,107/05/29,"-1,947,394,650","-679,680,029","-2,331,156,287","-2,331,156,287",0,0,0,0,0,0,新台幣                 10.0000元
8103 - 瀚荃,董事會通過,1,107/03/21,107/06/13,"526,452,656","168,159,918","678,946,962","597,547,549",1,0,"81,399,413",0,0,0,新台幣                 10.0000元
8105 - 凌巨,董事會通過,1,107/03/22,107/06/26,"799,131,492","605,788,751","1,288,650,718","1,200,341,748",0.2,0,"88,308,970",0,0,0,新台幣                 10.0000元
8110 - 華東,董事會通過,1,107/04/27,107/06/21,"2,187,187,518","670,535,537","2,790,669,501","2,347,495,529",0.85,0,"443,173,972",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
8112 - 至上電子,董事會通過,1,107/03/16,107/06/15,"102,631,919","1,427,334,395","1,068,986,934","18,986,934",2.84774,0,"1,050,000,000",0,0,0,新台幣                 10.0000元
8114 - 振樺電子,董事會通過,1,107/04/18,107/06/15,"31,965,378","719,019,469","553,116,162","61,580,124",4.94,1.26,"464,514,987",0,0,0,新台幣                 10.0000元
8131 - 福懋科技,董事會通過,1,107/03/16,107/06/22,"1,118,876,979","1,393,086,232","2,366,621,377","1,261,065,819",2.5,0,"1,105,555,558",0,0,0,新台幣                 10.0000元
8150 - 南茂科技,董事會通過,1,107/03/15,107/06/26,"1,094,619","3,026,528,005","2,768,771,380","2,511,965,062",0.3,0,"256,806,318",0,0,0,新台幣                 10.0000元
8163 - 達方電子,董事會通過,1,107/03/02,107/06/21,"186,048,335","580,693,455","379,624,631","43,624,630",1.2,0.8,"560,000,002",0,0,0,新台幣                 10.0000元
8201 - 無敵,董事會通過,1,107/03/27,107/06/27,0,"-97,701,937","-97,230,267",0,0,0,0,0,0,0,新台幣                 10.0000元
8210 - 勤誠興業,董事會通過,1,107/03/20,107/06/20,"667,667,074","455,441,907","1,043,860,040","684,682,190",3,0,"359,177,850",0,0,0,新台幣                 10.0000元
8213 - 志超,董事會通過,1,107/04/16,107/06/08,"3,579,432,980","695,910,563","4,075,497,238","3,706,132,831",1.5,0,"369,364,407",0,0,0,新台幣                 10.0000元
8215 - 明基材料,董事會通過,1,107/03/02,107/06/20,"179,452,576","525,127,351","652,067,192","363,460,129",0.9,0,"288,607,063",0,0,0,新台幣                 10.0000元
8222 - 寶一科技,董事會通過,1,107/02/09,107/06/27,"73,651,404","27,252,445","98,178,604","77,615,479",0.3,0,"20,563,125",0,0,0,新台幣                 10.0000元
8249 - 菱光科技,董事會通過,1,107/03/21,107/06/27,"481,618,227","210,019,404","672,803,435",0,1.6,0,"203,288,000",0,0,0,新台幣                 10.0000元
8261 - 富鼎,董事會通過,1,107/03/22,107/05/17,"86,750,017","39,210,069","124,721,819","88,118,597",0.45,0,"36,603,222",0,0,0,新台幣                 10.0000元
8271 - 宇瞻科技,董事會通過,1,107/02/23,107/05/30,"546,066,381","405,418,228","892,520,111","630,185,813",2.6,0,"262,334,298",0,0,0,新台幣                 10.0000元
8341 - 日友,董事會通過,1,107/02/27,107/05/28,"179,264,157","783,785,285","872,092,088","203,092,088",6,0,"669,000,000",0,0,0,新台幣                 10.0000元
8374 - 羅昇,董事會通過,1,107/03/22,107/06/22,"89,018,251","179,094,658","250,505,646","206,049,402",0.5,0,"44,456,244",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
8404 - 百和興業-KY,董事會通過,1,107/03/16,107/06/12,"1,106,697,451","439,442,833","1,547,483,409","1,202,591,523",0.3,0,"79,590,436",1,0,"26,530,145",新台幣                 10.0000元
8411 - 福貞-KY,董事會通過,1,107/04/28,107/06/20,"1,231,809,311","280,071,036","1,462,348,899","1,400,959,534",0.35,0,"61,389,365",0,0,0,新台幣                 10.0000元
8427 - 基勝-KY,董事會通過,1,107/03/14,107/05/29,"775,003,227","45,058,105","820,061,332","783,569,982",0.35,0,"36,491,350",0,0,0,新台幣                 10.0000元
8442 - 威宏-KY,董事會通過,1,107/03/12,107/06/05,"341,503,758","-38,757,963","206,733,086","206,733,086",0,0,0,0,0,0,新台幣                 10.0000元
8443 - 阿瘦,董事會通過,1,107/03/21,107/06/21,"308,942,565","-58,363,755","275,751,059","266,399,059",0.14,0.14,"18,704,000",0,0,0,新台幣                 10.0000元
8454 - 富邦媒,董事會通過,1,107/03/30,107/05/17,301,"1,270,081,549","1,088,886,904","2,096",7.7745,0.2255,"1,120,468,000",0,0,0,新台幣                 10.0000元
8463 - 潤泰精材,董事會通過,1,107/03/26,107/05/21,"8,845,889","142,151,558","124,901,200","401,200",0.83,0,"124,500,000",0,0,0,新台幣                 10.0000元
8464 - 億豐,董事會通過,1,107/03/21,107/06/27,"386,575,719","3,595,330,850","3,424,478,050","494,276,050",10,0,"2,930,202,000",0,0,0,新台幣                 10.0000元
8466 - 美吉吉-KY,董事會通過,1,107/03/12,107/06/05,"197,618,075","494,717,360","590,401,613","194,047,613",6,0,"396,354,000",0,0,0,新台幣                 10.0000元
8467 - 波力-KY,董事會通過,1,107/03/06,107/05/23,"54,823,429","49,485,464","112,594,463","38,293,463",1.5,0,"74,301,000",0,0,0,新台幣                 10.0000元
8473 - 山林水,董事會通過,1,107/04/27,107/06/11,"17,061,385","412,159,162","382,060,856","11,866,424",2.8,0.2,"396,636,891",0,0,0,新台幣                 10.0000元
8478 - 東哥遊艇,董事會通過,1,107/03/30,107/06/29,"436,456,773","273,997,684","652,050,717","460,079,147",2.03,0,"191,971,570",0,0,0,新台幣                 10.0000元
8480 - 泰昇-KY,董事會通過,1,107/03/13,107/06/29,"278,067,084","253,852,263","395,855,645","217,355,645",4,0,"142,800,000",1,0,"35,700,000",新台幣                 10.0000元
8481 - 政伸,董事會通過,1,107/03/23,107/06/29,"6,897,368","222,283,387","192,436,454","2,621,136",2.85,0.15,"199,805,598",0,0,0,新台幣                 10.0000元
8488 - 吉源-KY,董事會通過,1,107/03/15,107/06/22,0,"105,126,997","15,851,262","2,351,262",0.2,1,"81,000,000",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
8497 - 聯廣,董事會通過,1,107/03/28,107/06/29,"9,362","92,856,195","83,704,556","21,521",2.29,0.71,"109,628,430",0,0,0,新台幣                 10.0000元
8499 - 鼎炫-KY,董事會通過,1,107/03/23,107/06/13,"132,603,052","328,337,387","416,464,741","157,714,741",5,0,"258,750,000",0,0,0,新台幣                 10.0000元
8926 - 台汽電,董事會通過,1,107/03/23,107/06/20,"87,890,507","971,873,907","897,147,411","131,384,237",1.3,0,"765,763,174",0,0,0,新台幣                 10.0000元
8940 - 新天地,董事會通過,1,107/02/07,107/05/10,"-89,904,307","-24,933,061","-116,955,220","-116,955,220",0,0,0,0,0,0,新台幣                 10.0000元
8996 - 高力,董事會通過,1,107/03/23,107/06/28,"49,998,355","56,138,600","98,458,007","9,073,927",1,0,"89,384,080",0,0,0,新台幣                 10.0000元
9802 - 鈺齊-KY,董事會通過,1,107/03/08,107/06/08,"573,585,400","803,113,765","1,087,425,500","487,871,643",4.1,0,"599,553,857",0,0,0,新台幣                 10.0000元
9902 - 台火,董事會通過,1,107/03/21,107/06/14,"5,451,656","1,309,278","4,410,535","4,410,535",0,0,0,0,0,0,新台幣                 10.0000元
9904 - 寶成工業,董事會通過,1,107/04/30,107/06/15,"24,758,039,410","12,921,605,671","35,721,115,363","29,827,540,937",2,0,"5,893,574,426",0,0,0,新台幣                 10.0000元
9905 - 大華金,董事會通過,1,107/03/13,107/06/28,"1,413,480,626","587,419,855","1,940,150,602","1,421,650,602",1.7,0,"518,500,000",0,0,0,新台幣                 10.0000元
9906 - 欣巴巴,董事會通過,1,107/03/26,107/06/27,0,"97,528,447","87,775,602",0,0,0,0,1.1771465,0,"8,777,560",新台幣                 10.0000元
9907 - 統一實業,董事會通過,1,107/03/23,107/06/22,"23,868,963","600,104,381","813,857,911","24,285,240",0.5,0,"789,572,671",0,0,0,新台幣                 10.0000元
9908 - 大台北,董事會通過,1,107/03/15,107/06/07,"454,514,188","773,731,708","1,135,365,289","567,371,489",1.1,0,"567,993,800",0,0,0,新台幣                 10.0000元
9910 - 豐泰企業,董事會通過,1,107/03/23,107/06/28,"302,640,117","4,395,128,690","3,357,457,447","17,756,317",5,0,"3,339,701,130",0,0,0,新台幣                 10.0000元
9911 - 台灣櫻花,董事會通過,1,107/03/19,107/06/13,"715,539,945","720,189,862","1,367,899,127","792,984,038",2.6,0,"574,915,089",0,0,0,新台幣                 10.0000元
9912 - 偉聯,董事會通過,1,107/03/23,107/06/13,"-28,860,457","8,594,495","-20,265,962","-20,265,962",0,0,0,0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
9914 - 美利達,董事會通過,1,107/03/27,107/06/26,"5,751,644,820","797,360,765","5,866,940,382","5,268,972,782",2,0,"597,967,600",0,0,0,新台幣                 10.0000元
9917 - 中保,董事會通過,1,107/03/19,107/06/07,"3,248,924","2,205,567,425","1,884,400,463","79,612,091",4,0,"1,804,788,372",0,0,0,新台幣                 10.0000元
9918 - 欣天然,董事會通過,1,107/03/12,107/06/07,"73,584,621","250,611,565","295,616,861","78,971,917",1.2,0,"216,644,944",0,0,0,新台幣                 10.0000元
9919 - 康那香,董事會通過,1,107/02/26,107/06/14,0,"113,677,852","96,545,744","28,168,781",0.35,0,"68,376,963",0,0,0,新台幣                 10.0000元
9921 - 巨大機械,董事會通過,1,107/03/23,107/06/22,"8,605,852,441","2,054,269,238","9,842,012,574","8,529,286,383",3.5,0,"1,312,726,191",0,0,0,新台幣                 10.0000元
9924 - 台灣福興,董事會通過,1,107/03/23,107/06/22,"1,048,653,655","549,975,871","1,529,311,756","1,152,407,416",2,0,"376,904,340",0,0,0,新台幣                 10.0000元
9925 - 新光保全,董事會通過,1,107/03/22,107/06/15,"1,873,177,720","939,848,142","2,704,834,060","1,937,527,910",2,0,"767,306,150",0,0,0,新台幣                 10.0000元
9926 - 新海瓦斯,董事會通過,1,107/03/15,107/06/19,"29,036,072","362,140,627","352,945,001","65,738,481",1.6,0,"287,206,520",0,0,0,新台幣                 10.0000元
9927 - 泰銘,董事會通過,1,107/03/27,107/06/21,"531,745,351","1,001,230,520","1,394,255,607","766,811,106",3,0,"627,444,501",0,0,0,新台幣                 10.0000元
9928 - 中視,董事會通過,1,107/03/26,107/06/27,"-277,101,886","-258,673,792","-837,278,301","-837,278,301",0,0,0,0,0,0,新台幣                 10.0000元
9929 - 秋雨,董事會通過,1,107/03/19,107/06/05,"-635,425,985","3,409,469","-629,652,832","-629,652,832",0,0,0,0,0,0,新台幣                 10.0000元
9930 - 中聯資源,董事會通過,1,107/03/15,107/06/22,"41,136,569","761,288,172","696,287,738","244,396,160",1,0,"225,945,788",1,0,"225,945,790",新台幣                 10.0000元
9931 - 欣高,董事會通過,1,107/03/19,107/06/11,"136,762,999","172,807,576","278,474,506","155,773,892",1.2,0,"122,700,614",0,0,0,新台幣                 10.0000元
9933 - 中鼎工程,董事會通過,1,107/03/09,107/05/29,"315,072,874","2,805,347,792","2,783,274,777","315,072,874",3.23,0,"2,468,201,903",0,0,0,新台幣                 10.0000元
9934 - 成霖企業,董事會通過,1,107/03/23,107/05/25,"73,201,384","698,341,558","552,483,967","2,710,024",1.5,0,"549,773,943",0,0,0,新台幣                 10.0000元
面額新台幣10元之公司,,,,,,,,,,,,,,,
公司代號名稱,資料來源,期別,董事會決議通過股利分派日,股東會日期,期初未分配盈餘/待彌補虧損(元),本期淨利(淨損)(元),可分配盈餘(元),分配後期末未分配盈餘(元),股東配發-盈餘分配之現金股利(元/股),股東配發-法定盈餘公積、資本公積發放之現金(元/股),股東配發-股東配發之現金(股利)總金額(元),股東配發-盈餘轉增資配股(元/股),股東配發-法定盈餘公積、資本公積轉增資配股(元/股),股東配發-股東配股總股數(股),普通股每股面額
9935 - 慶豐富,董事會通過,1,107/03/28,107/05/24,"-665,884,983","194,150,303","-473,430,077",0,0,0,0,0,0,0,新台幣                 10.0000元
